证券代码,证券简称,日期,成交量,成交额,收盘价,换手率
603259.SH,药明康德,20260218,,,99.985975214564,
300347.SZ,泰格医药,20260217,,,60.712324994262,
688293.SH,奥浦迈,20260217,,,52.396859122402,
300759.SZ,康龙化成,20260217,,,29.705844155844,
002821.SZ,凯莱英,20260217,,,99.716709362208,
603259.SH,药明康德,20260217,,,99.985975214564,
300347.SZ,泰格医药,20260216,,,60.712324994262,
688293.SH,奥浦迈,20260216,,,52.396859122402,
300759.SZ,康龙化成,20260216,,,29.705844155844,
002821.SZ,凯莱英,20260216,,,99.716709362208,
603259.SH,药明康德,20260216,,,99.985975214564,
300347.SZ,泰格医药,20260215,,,60.712324994262,
688293.SH,奥浦迈,20260215,,,52.396859122402,
300759.SZ,康龙化成,20260215,,,29.705844155844,
002821.SZ,凯莱英,20260215,,,99.716709362208,
603259.SH,药明康德,20260215,,,99.985975214564,
300347.SZ,泰格医药,20260214,,,60.712324994262,
688293.SH,奥浦迈,20260214,,,52.396859122402,
300759.SZ,康龙化成,20260214,,,29.705844155844,
002821.SZ,凯莱英,20260214,,,99.716709362208,
603259.SH,药明康德,20260214,,,99.985975214564,
300347.SZ,泰格医药,20260213,1.2331293E7,7.6345636448E8,60.712324994262,2.1778494550877
688293.SH,奥浦迈,20260213,730052.0,3.8861953E7,52.396859122402,0.64140837482965
300759.SZ,康龙化成,20260213,1.517832E7,4.5892218988E8,29.705844155844,1.0688717220232
002821.SZ,凯莱英,20260213,2736903.0,2.7881040346E8,99.716709362208,0.86337652317422
603259.SH,药明康德,20260213,3.2987519E7,3.387576146E9,99.985975214564,1.333755810865
300347.SZ,泰格医药,20260212,1.0265782E7,6.6520404041E8,63.843676841864,1.8130562411216
688293.SH,奥浦迈,20260212,945022.0,5.0803502E7,52.934364896074,0.83027650797239
300759.SZ,康龙化成,20260212,2.0155708E7,6.2462340997E8,30.530454545455,1.4193841161971
002821.SZ,凯莱英,20260212,3304453.0,3.4488040683E8,102.56207579559,1.0424144159046
603259.SH,药明康德,20260212,5.2640388E7,5.552394242E9,102.91952507122,2.1283632570605
300347.SZ,泰格医药,20260211,7376558.0,4.8543838256E8,65.239820977737,1.3027857517231
688293.SH,奥浦迈,20260211,1786230.0,9.554724E7,53.242933025404,1.5693442129766
300759.SZ,康龙化成,20260211,1.3821483E7,4.2435691871E8,30.401298701299,0.97332197075334
002821.SZ,凯莱英,20260211,1974449.0,2.0565036261E8,102.92890003961,0.62285470577686
603259.SH,药明康德,20260211,2.9192048E7,2.971878545E9,100.21163289584,1.1802968162307
300347.SZ,泰格医药,20260210,1.1147483E7,7.4408872749E8,66.416571035116,1.9687748703359
688293.SH,奥浦迈,20260210,2448854.0,1.3463613E8,53.7903926097,2.1515117612651
300759.SZ,康龙化成,20260210,2.4935697E7,7.6649101962E8,30.788766233766,1.7559954851551
002821.SZ,凯莱英,20260210,4103953.0,4.306602847E8,103.90048857784,1.2946226711032
603259.SH,药明康德,20260210,4.2158894E7,4.247758758E9,99.436547816662,1.7045740800373
300347.SZ,泰格医药,20260209,9848723.0,6.4398166335E8,65.399380307551,1.7393987815276
688293.SH,奥浦迈,20260209,2407923.0,1.36807611E8,56.010092378753,2.1155506431664
300759.SZ,康龙化成,20260209,1.8270291E7,5.4980574758E8,29.974090909091,1.28661125889
002821.SZ,凯莱英,20260209,2900323.0,2.9802837304E8,102.19525155156,0.91492858454327
603259.SH,药明康德,20260209,2.5707333E7,2.520440887E9,96.836578880163,1.03940235004
300347.SZ,泰格医药,20260208,,,65.469187514345,
688293.SH,奥浦迈,20260208,,,55.641801385681,
300759.SZ,康龙化成,20260208,,,30.003896103896,
002821.SZ,凯莱英,20260208,,,101.18400633831,
603259.SH,药明康德,20260208,,,95.983004172709,
300347.SZ,泰格医药,20260207,,,65.469187514345,
688293.SH,奥浦迈,20260207,,,55.641801385681,
300759.SZ,康龙化成,20260207,,,30.003896103896,
002821.SZ,凯莱英,20260207,,,101.18400633831,
603259.SH,药明康德,20260207,,,95.983004172709,
300347.SZ,泰格医药,20260206,1.7501224E7,1.14214305194E9,65.469187514345,3.0909192695176
688293.SH,奥浦迈,20260206,2825648.0,1.57975228E8,55.641801385681,2.4825550666537
300759.SZ,康龙化成,20260206,1.6462566E7,4.9798299103E8,30.003896103896,1.1593095460724
002821.SZ,凯莱英,20260206,3741382.0,3.8227976682E8,101.18400633831,1.18024693715
603259.SH,药明康德,20260206,3.5194208E7,3.438191095E9,95.983004172709,1.422976957703
300347.SZ,泰格医药,20260205,1.1830299E7,7.5619314072E8,63.524558182235,2.0893681003828
688293.SH,奥浦迈,20260205,1567789.0,8.1345908E7,52.177875288684,1.3774265320358
300759.SZ,康龙化成,20260205,1.9751523E7,5.998345339E8,30.093311688312,1.3909210243025
002821.SZ,凯莱英,20260205,5323717.0,5.4280714835E8,101.62022976363,1.6794063486442
603259.SH,药明康德,20260205,3.939982E7,3.831110679E9,95.276597518264,1.5930188284858
300347.SZ,泰格医药,20260204,1.6977256E7,1.08508304813E9,64.761142988295,2.9983804397871
688293.SH,奥浦迈,20260204,1341814.0,6.6362678E7,50.107482678984,1.1788896367158
300759.SZ,康龙化成,20260204,2.1444951E7,6.4117773582E8,30.172792207792,1.5101738337361
002821.SZ,凯莱英,20260204,4428763.0,4.3565237932E8,99.161515911792,1.3970864151571
603259.SH,药明康德,20260204,3.3263198E7,3.139502353E9,93.80491698817,1.3449021013205
300347.SZ,泰格医药,20260203,1.6469978E7,1.0319078823E9,63.025935276566,2.9087892577531
688293.SH,奥浦迈,20260203,1016739.0,4.9810904E7,49.281316397229,0.89328555995452
300759.SZ,康龙化成,20260203,1.3347679E7,3.9232531414E8,29.417727272727,0.93995624270297
002821.SZ,凯莱英,20260203,3915141.0,3.8184315809E8,98.150270698534,1.235060513404
603259.SH,药明康德,20260203,2.9167558E7,2.737181513E9,92.813985431241,1.1793066332524
300347.SZ,泰格医药,20260202,1.7696502E7,1.08719475288E9,60.044170300666,3.1254076306238
688293.SH,奥浦迈,20260202,1355846.0,6.794871E7,48.883163972286,1.1912178576037
300759.SZ,康龙化成,20260202,1.7891526E7,5.2797070167E8,28.811688311688,1.2599382675582
002821.SZ,凯莱英,20260202,3606916.0,3.5013873698E8,94.491942427043,1.1378286316546
603259.SH,药明康德,20260202,3.6299293E7,3.424640282E9,91.440416936487,1.4676579032524
300347.SZ,泰格医药,20260201,,,62.836458572412,
688293.SH,奥浦迈,20260201,,,50.147297921478,
300759.SZ,康龙化成,20260201,,,29.487272727273,
002821.SZ,凯莱英,20260201,,,98.279154892381,
603259.SH,药明康德,20260201,,,93.402657643278,
300347.SZ,泰格医药,20260131,,,62.836458572412,
688293.SH,奥浦迈,20260131,,,50.147297921478,
300759.SZ,康龙化成,20260131,,,29.487272727273,
002821.SZ,凯莱英,20260131,,,98.279154892381,
603259.SH,药明康德,20260131,,,93.402657643278,
300347.SZ,泰格医药,20260130,2.3051487E7,1.47523953949E9,62.836458572412,4.0711601291049
688293.SH,奥浦迈,20260130,1416960.0,7.1479396E7,50.147297921478,1.2449113361769
300759.SZ,康龙化成,20260130,2.2772808E7,6.8394949673E8,29.487272727273,1.6036827858593
002821.SZ,凯莱英,20260130,3587726.0,3.5831039122E8,98.279154892381,1.1317750026149
603259.SH,药明康德,20260130,4.0250593E7,3.880794474E9,93.402657643278,1.6274173970013
300347.SZ,泰格医药,20260129,1.3376646E7,7.817095803E8,58.747750745926,2.3624709267715
688293.SH,奥浦迈,20260129,1373032.0,7.1725454E7,51.13272517321,1.2063171167384
300759.SZ,康龙化成,20260129,2.0832641E7,6.2453887323E8,30.023766233766,1.4670543815101
002821.SZ,凯莱英,20260129,3852505.0,3.8474765398E8,99.240829261851,1.2153015186915
603259.SH,药明康德,20260129,5.355905E7,5.206929976E9,96.169417039854,2.1655067227671
300347.SZ,泰格医药,20260128,1.020757E7,5.8565009803E8,56.75325912325,1.80277532634
688293.SH,奥浦迈,20260128,792271.0,4.2703936E7,53.34247113164,0.69607268322621
300759.SZ,康龙化成,20260128,2.1649649E7,6.508098637E8,29.656168831169,1.5252841831392
002821.SZ,凯莱英,20260128,3316803.0,3.2730773745E8,97.882588142084,1.0463103157817
603259.SH,药明康德,20260128,4.5746814E7,4.361090365E9,93.893217819976,1.8496413446873
300347.SZ,泰格医药,20260127,8920832.0,5.2611910666E8,58.338879963277,1.5755224622534
688293.SH,奥浦迈,20260127,814477.0,4.455059E7,54.646420323326,0.71558240906966
300759.SZ,康龙化成,20260127,2.2604719E7,6.866996416E8,30.172792207792,1.5925717943513
002821.SZ,凯莱英,20260127,3852204.0,3.8442050775E8,99.121859236762,1.21520656599
603259.SH,药明康德,20260127,3.8180938E7,3.682066803E9,93.981518651782,1.5437368273065
300347.SZ,泰格医药,20260126,1.1691692E7,6.9314505361E8,58.747750745926,2.0648884955741
688293.SH,奥浦迈,20260126,1113916.0,6.2335976E7,55.830923787529,0.97866323392956
300759.SZ,康龙化成,20260126,2.3945444E7,7.3959924025E8,30.510584415584,1.6870299833242
002821.SZ,凯莱英,20260126,4604647.0,4.6872558408E8,100.46027201901,1.4525703385559
603259.SH,药明康德,20260126,4.0233886E7,3.892617049E9,94.89396058044,1.6267418973272
300347.SZ,泰格医药,20260125,,,60.253591921047,
688293.SH,奥浦迈,20260125,,,56.736720554273,
300759.SZ,康龙化成,20260125,,,30.907987012987,
002821.SZ,凯莱英,20260125,,,103.40478013997,
603259.SH,药明康德,20260125,,,95.757346491428,
300347.SZ,泰格医药,20260124,,,60.253591921047,
688293.SH,奥浦迈,20260124,,,56.736720554273,
300759.SZ,康龙化成,20260124,,,30.907987012987,
002821.SZ,凯莱英,20260124,,,103.40478013997,
603259.SH,药明康德,20260124,,,95.757346491428,
300347.SZ,泰格医药,20260123,8906669.0,5.4295391096E8,60.253591921047,1.5730211120842
688293.SH,奥浦迈,20260123,1187360.0,6.7164229E7,56.736720554273,1.043189591889
300759.SZ,康龙化成,20260123,2.561246E7,8.0350899065E8,30.907987012987,1.8044763741567
002821.SZ,凯莱英,20260123,3549318.0,3.6927552318E8,103.40478013997,1.119658911726
603259.SH,药明康德,20260123,3.8684113E7,3.787596852E9,95.757346491428,1.5640812666726
300347.SZ,泰格医药,20260122,6896602.0,4.1405656851E8,60.113977507459,1.2180199519756
688293.SH,奥浦迈,20260122,707434.0,4.0227357E7,56.686951501155,0.62153667442762
300759.SZ,康龙化成,20260122,2.4566066E7,7.6641159231E8,31.096753246753,1.7307547070048
002821.SZ,凯莱英,20260122,2649300.0,2.728424912E8,101.9771398389,0.83574150156051
603259.SH,药明康德,20260122,4.1518786E7,4.051345621E9,95.757346491428,1.6786931471736
300347.SZ,泰格医药,20260121,7320541.0,4.4134256797E8,59.804831305944,1.2928924994157
688293.SH,奥浦迈,20260121,1310356.0,7.4043923E7,56.219122401848,1.1512512977271
300759.SZ,康龙化成,20260121,2.2506794E7,7.0013319594E8,30.669545454545,1.5856726777128
002821.SZ,凯莱英,20260121,3913924.0,4.087131474E8,102.9090717021,1.2346766016509
603259.SH,药明康德,20260121,3.8689831E7,3.845257915E9,96.689410827154,1.5643124576187
300347.SZ,泰格医药,20260120,7678250.0,4.6032393239E8,59.864666054625,1.356068060221
688293.SH,奥浦迈,20260120,991499.0,5.5242374E7,55.452678983834,0.87111022534726
300759.SZ,康龙化成,20260120,2.4581015E7,7.5688342427E8,30.719220779221,1.7318079099114
002821.SZ,凯莱英,20260120,4598497.0,4.713039487E8,102.31422157665,1.4506302750543
603259.SH,药明康德,20260120,4.8113085E7,4.787947715E9,97.582230348744,1.9453147324414
300347.SZ,泰格医药,20260119,1.0615778E7,6.3803011523E8,60.223674546706,1.8748695966134
688293.SH,奥浦迈,20260119,885021.0,5.0386221E7,56.239030023095,0.77756088785471
300759.SZ,康龙化成,20260119,2.4725328E7,7.7413244159E8,30.997402597403,1.7419752034468
002821.SZ,凯莱英,20260119,5604525.0,5.8713662625E8,103.05778423346,1.7679893326665
603259.SH,药明康德,20260119,4.7908291E7,4.8984693E9,100.45691298419,1.9370344738523
300347.SZ,泰格医药,20260118,,,60.552765664448,
688293.SH,奥浦迈,20260118,,,57.732101616628,
300759.SZ,康龙化成,20260118,,,31.732597402597,
002821.SZ,凯莱英,20260118,,,106.40877327347,
603259.SH,药明康德,20260118,,,102.33085285918,
300347.SZ,泰格医药,20260117,,,60.552765664448,
688293.SH,奥浦迈,20260117,,,57.732101616628,
300759.SZ,康龙化成,20260117,,,31.732597402597,
002821.SZ,凯莱英,20260117,,,106.40877327347,
603259.SH,药明康德,20260117,,,102.33085285918,
300347.SZ,泰格医药,20260116,1.3047656E7,7.9952722092E8,60.552765664448,2.3043674746656
688293.SH,奥浦迈,20260116,1402115.0,8.1650153E7,57.732101616628,1.2318688305412
300759.SZ,康龙化成,20260116,2.9201025E7,9.3924161668E8,31.732597402597,2.0573017864609
002821.SZ,凯莱英,20260116,5974805.0,6.3870686512E8,106.40877327347,1.8847969283325
603259.SH,药明康德,20260116,4.4775203E7,4.680154299E9,102.33085285918,1.8103570378817
300347.SZ,泰格医药,20260115,1.1087801E7,6.9963540429E8,62.587147119578,1.9582343364942
688293.SH,奥浦迈,20260115,2060178.0,1.20395843E8,58.458729792148,1.8100291798937
300759.SZ,康龙化成,20260115,3.1583518E7,1.03624026589E9,32.567142857143,2.2251557266952
002821.SZ,凯莱英,20260115,6638838.0,7.0443609222E8,105.58589726661,2.0942711050983
603259.SH,药明康德,20260115,3.672291E7,3.824134613E9,101.60482379767,1.4847856428479
300347.SZ,泰格医药,20260114,1.768435E7,1.12168987917E9,62.826486114299,3.1232614463933
688293.SH,奥浦迈,20260114,2172924.0,1.23844159E8,56.328614318707,1.909085450719
300759.SZ,康龙化成,20260114,5.2101408E7,1.74244745948E9,32.696298701299,3.6707040165723
002821.SZ,凯莱英,20260114,1.002816E7,1.06077249612E9,103.14701175228,3.1634580818665
603259.SH,药明康德,20260114,6.3223922E7,6.593727956E9,101.44784454112,2.5562781291061
300347.SZ,泰格医药,20260113,2.2635058E7,1.4307450245E9,62.726761533165,3.9976139348224
688293.SH,奥浦迈,20260113,2664731.0,1.48470696E8,55.502448036951,2.3411767655841
300759.SZ,康龙化成,20260113,5.5076425E7,1.82951116121E9,32.616818181818,3.8803030901956
002821.SZ,凯莱英,20260113,9138326.0,9.771191816E8,104.96130463489,2.8827532906766
603259.SH,药明康德,20260113,9.2454763E7,9.65387504E9,102.6251889652,3.7381434291373
300347.SZ,泰格医药,20260112,1.1558178E7,6.9349492521E8,59.61535460179,2.0413083736723
688293.SH,奥浦迈,20260112,1564788.0,8.2094422E7,52.834826789838,1.3747899163798
300759.SZ,康龙化成,20260112,2.3001321E7,7.2531289888E8,31.34512987013,1.6205136218424
002821.SZ,凯莱英,20260112,6011797.0,6.2332483181E8,103.59314934636,1.8964663314298
603259.SH,药明康德,20260112,4.4395155E7,4.385655732E9,96.816956473096,1.7949908859621
300347.SZ,泰格医药,20260111,,,60.024225384439,
688293.SH,奥浦迈,20260111,,,52.207736720554,
300759.SZ,康龙化成,20260111,,,31.38487012987,
002821.SZ,凯莱英,20260111,,,103.07761257098,
603259.SH,药明康德,20260111,,,97.209404614454,
300347.SZ,泰格医药,20260110,,,60.024225384439,
688293.SH,奥浦迈,20260110,,,52.207736720554,
300759.SZ,康龙化成,20260110,,,31.38487012987,
002821.SZ,凯莱英,20260110,,,103.07761257098,
603259.SH,药明康德,20260110,,,97.209404614454,
300347.SZ,泰格医药,20260109,1.3484133E7,8.0886486362E8,60.024225384439,2.3814543784159
688293.SH,奥浦迈,20260109,1601291.0,8.3609187E7,52.207736720554,1.4068606865529
300759.SZ,康龙化成,20260109,2.4736377E7,7.758115107E8,31.38487012987,1.7427536393901
002821.SZ,凯莱英,20260109,8124174.0,8.3012759781E8,103.07761257098,2.5628314564975
603259.SH,药明康德,20260109,5.0761404E7,5.038668555E9,97.209404614454,2.0523919229168
300347.SZ,泰格医药,20260108,1.0600743E7,6.447862671E8,60.443068625201,1.8722142411241
688293.SH,奥浦迈,20260108,1535344.0,8.0066787E7,52.207736720554,1.3489210355488
300759.SZ,康龙化成,20260108,2.1185494E7,6.5969089284E8,30.977532467532,1.4925830395767
002821.SZ,凯莱英,20260108,4570698.0,4.607626957E8,99.498597649544,1.44186087257
603259.SH,药明康德,20260108,4.2066945E7,4.138387944E9,96.316585092864,1.7008563856859
300347.SZ,泰格医药,20260107,1.1977862E7,7.1919710505E8,60.133922423686,2.1154294387308
688293.SH,奥浦迈,20260107,1805800.0,9.3419965E7,51.27207852194,1.5865380045084
300759.SZ,康龙化成,20260107,2.7890301E7,8.6591604514E8,30.778831168831,1.9649572599671
002821.SZ,凯莱英,20260107,1.030678E7,1.03250862219E9,100.19258946256,3.2513508449227
603259.SH,药明康德,20260107,5.3085442E7,5.19797735E9,96.189039446922,2.146357740327
300347.SZ,泰格医药,20260106,8822488.0,5.1752285269E8,58.81755795272,1.5581537705184
688293.SH,奥浦迈,20260106,781351.0,4.042897E7,51.44129330254,0.68647860026617
300759.SZ,康龙化成,20260106,2.6211172E7,7.9282953886E8,30.311883116883,1.8466574711276
002821.SZ,凯莱英,20260106,4004226.0,3.8441051131E8,95.780784365509,1.2631630430029
603259.SH,药明康德,20260106,4.6375706E7,4.429732126E9,94.432834014344,1.8750687907285
300347.SZ,泰格医药,20260105,1.4236591E7,8.3382138507E8,59.007034656874,2.5143471938957
688293.SH,奥浦迈,20260105,1550306.0,7.9552561E7,51.321847575058,1.3620663349305
300759.SZ,康龙化成,20260105,3.8390982E7,1.13693750271E9,29.904545454545,2.7047624476397
002821.SZ,凯莱英,20260105,5838654.0,5.5829982185E8,95.057050046217,1.8418470769835
603259.SH,药明康德,20260105,7.2861983E7,6.879798759E9,92.784551820639,2.9459655094823
300347.SZ,泰格医药,20260104,,,56.543837502869,
688293.SH,奥浦迈,20260104,,,48.773672055427,
300759.SZ,康龙化成,20260104,,,28.24538961039,
002821.SZ,凯莱英,20260104,,,92.132370262776,
603259.SH,药明康德,20260104,,,88.928748831793,
300347.SZ,泰格医药,20260103,,,56.543837502869,
688293.SH,奥浦迈,20260103,,,48.773672055427,
300759.SZ,康龙化成,20260103,,,28.24538961039,
002821.SZ,凯莱英,20260103,,,92.132370262776,
603259.SH,药明康德,20260103,,,88.928748831793,
300347.SZ,泰格医药,20260102,,,56.543837502869,
688293.SH,奥浦迈,20260102,,,48.773672055427,
300759.SZ,康龙化成,20260102,,,28.24538961039,
002821.SZ,凯莱英,20260102,,,92.132370262776,
603259.SH,药明康德,20260102,,,88.928748831793,
300347.SZ,泰格医药,20260101,,,56.543837502869,
688293.SH,奥浦迈,20260101,,,48.773672055427,
300759.SZ,康龙化成,20260101,,,28.24538961039,
002821.SZ,凯莱英,20260101,,,92.132370262776,
603259.SH,药明康德,20260101,,,88.928748831793,
300347.SZ,泰格医药,20251231,8355899.0,4.7534958861E8,56.543837502869,1.4757487381021
688293.SH,奥浦迈,20251231,688085.0,3.3336925E7,48.773672055427,0.60453704886043
300759.SZ,康龙化成,20251231,1.6969318E7,4.8514156764E8,28.24538961039,1.1955405071028
002821.SZ,凯莱英,20251231,2609962.0,2.4383012809E8,92.132370262776,0.82333203521529
603259.SH,药明康德,20251231,4.1916589E7,3.863086989E9,88.928748831793,1.6947771716445
300347.SZ,泰格医药,20251230,9138112.0,5.1558471874E8,56.474030296075,1.6138966319047
688293.SH,奥浦迈,20251230,1956466.0,9.6285309E7,48.027136258661,1.7189099919861
300759.SZ,康龙化成,20251230,2.2666501E7,6.5050202242E8,28.603051948052,1.5969245257698
002821.SZ,凯莱英,20251230,4261330.0,3.981620209E8,92.201769444078,1.3442684229211
603259.SH,药明康德,20251230,3.0734786E7,2.814902558E9,90.164960477072,1.2426730068178
300347.SZ,泰格医药,20251229,1.0555937E7,5.8917507721E8,55.765985770025,1.8643009815264
688293.SH,奥浦迈,20251229,1457418.0,7.313402E7,49.002609699769,1.2804568863964
300759.SZ,康龙化成,20251229,1.8229946E7,5.3284854527E8,28.980584415584,1.2843556167253
002821.SZ,凯莱英,20251229,3825724.0,3.6362163638E8,94.382886570712,1.2068532519217
